date,scientific_name,address,city,state,quality_grade
2021-04-31,Magicicada cassinii,Glen Echo Park,Glen Echo,MD,research
2021-04-31,Magicicada septendecim,Shades State Park,Crawfordsville,IN,research
2021-04-31,Magicicada septendecim,East Falls Church,Arlington,VA,research
2021-04-31,Magicicada cassinii,East Falls Church,Arlington,VA,research
2021-04-31,Magicicada cassinii,Wheaton Regional Park,Silver Spring,MD,research
2021-04-31,Magicicada septendecim,Wheaton Regional Park,Silver Spring,MD,research
2021-04-31,Magicicada septendecim,Stephenson Rd,Stephenson,VA,research
2021-04-31,Magicicada septendecula,Princeton Battlefield State Park,Princeton,NJ,research
2021-04-31,Magicicada cassinii,Princeton Battlefield State Park,Princeton,NJ,research
2021-04-31,Magicicada septendecim,Princeton Battlefield State Park,Princeton,NJ,research
2021-04-31,Magicicada septendecim,Princeton Battlefield State Park,Princeton,NJ,research
2021-04-31,Magicicada septendecula,Princeton Battlefield State Park,Princeton,NJ,research
2021-04-31,Magicicada cassinii,Princeton Battlefield State Park,Princeton,NJ,research
2021-04-31,Magicicada septendecim,Princeton Battlefield State Park,Princeton,NJ,research
2021-04-31,Magicicada septendecim,Princeton Battlefield State Park,Princeton,NJ,research
2021-04-31,Magicicada cassinii,Princeton Battlefield State Park,Princeton,NJ,research
2021-04-31,Magicicada septendecim,Princeton Battlefield State Park,Princeton,NJ,research
2021-04-31,Magicicada cassinii,Princeton Battlefield State Park,Princeton,NJ,research
2021-04-31,Magicicada septendecim,Princeton Battlefield State Park,Princeton,NJ,research
2021-04-31,Magicicada septendecim,Princeton Battlefield State Park,Princeton,NJ,research
2021-04-31,Magicicada cassinii,Princeton Battlefield State Park,Princeton,NJ,research
2021-04-31,Magicicada septendecim,Princeton Battlefield State Park,Princeton,NJ,research
2021-04-31,Magicicada cassinii,Princeton Battlefield State Park,Princeton,NJ,research
2021-04-31,Magicicada cassinii,Princeton Battlefield State Park,Princeton,NJ,research
2021-04-31,Magicicada septendecim,Princeton Battlefield State Park,Princeton,NJ,research
2021-04-31,Magicicada septendecim,Princeton Battlefield State Park,Princeton,NJ,research
2021-04-31,Magicicada septendecim,Princeton Battlefield State Park,Princeton,NJ,research
2021-04-31,Magicicada septendecim,Alexander St.,Princeton,NJ,research
2021-04-31,Magicicada cassinii,Alexander St.,Princeton,NJ,research
2021-04-31,Magicicada septendecim,Wheaton,Silver Spring,MD,research
2021-04-31,Magicicada septendecim,Knolls Ct,Elkridge,MD,research
2021-04-31,Magicicada,Westminster Choir College - Princeton Campus,Princeton,NJ,research
2021-04-31,Magicicada septendecim,Herring Run Park,Baltimore,MD,research
2021-04-31,Magicicada septendecim,Rock Creek Regional Park,Derwood,MD,research
2021-04-31,Magicicada septendecim,Rock Creek Regional Park,Derwood,MD,needs_id
2021-04-31,Magicicada septendecim,Rock Creek Regional Park,Derwood,MD,research
2021-04-31,Magicicada cassinii,Rock Creek Regional Park,Derwood,MD,research
2021-04-31,Magicicada cassinii,Rock Creek Regional Park,Derwood,MD,research
2021-04-31,Magicicada cassinii,Rock Creek Regional Park,Derwood,MD,research
2021-04-31,Magicicada septendecim,Rock Creek Regional Park,Derwood,MD,research
2021-04-31,Magicicada cassinii,Rock Creek Regional Park,Derwood,MD,research
2021-04-31,Magicicada septendecim,Rock Creek Regional Park,Derwood,MD,research
2021-04-31,Magicicada cassinii,Rock Creek Regional Park,Derwood,MD,research
2021-04-31,Magicicada septendecim,Rock Creek Regional Park,Derwood,MD,research
2021-04-31,Magicicada cassinii,Rock Creek Regional Park,Derwood,MD,research
2021-04-31,Magicicada cassinii,Rock Creek Regional Park,Derwood,MD,research
2021-04-31,Magicicada septendecim,Rock Creek Regional Park,Derwood,MD,research
2021-04-31,Magicicada septendecula,N Armstrong Chapel Rd,West Lafayette,IN,research
2021-04-31,Magicicada septendecim,Marylew Ln,Clayton,OH,research
2021-04-31,Magicicada septendecim,Blue Ridge Center for Environmental Studies,Loudoun County,VA,research
2021-04-31,Magicicada septendecim,Blue Ridge Center for Environmental Studies,Loudoun County,VA,research
2021-04-31,Magicicada septendecim,Blue Ridge Center for Environmental Studies,Loudoun County,VA,research
2021-04-31,Magicicada septendecim,Blue Ridge Center for Environmental Studies,Loudoun County,VA,research
2021-04-31,Magicicada cassinii,Rock Creek Park,Washington,DC,research
2021-04-31,Magicicada septendecim,Rock Creek Park,Washington,DC,research
2021-04-31,Magicicada septendecim,Rock Creek Park,Washington,DC,research
2021-04-31,Magicicada septendecim,Rock Creek Park,Washington,DC,research
2021-04-31,Magicicada septendecim,Rock Creek Park,Washington,DC,research
2021-04-31,Magicicada septendecim,Rock Creek Park,Washington,DC,research
2021-04-31,Magicicada septendecim,Rock Creek Park,Washington,DC,research
2021-04-31,Magicicada septendecim,Rock Creek Park,Washington,DC,research
2021-04-31,Magicicada septendecim,Rock Creek Park,Washington,DC,research
2021-04-31,Magicicada cassinii,Rock Creek Park,Washington,DC,research
2021-04-31,Magicicada cassinii,Rock Creek Park,Washington,DC,research
2021-04-31,Magicicada cassinii,Rock Creek Park,Washington,DC,research
2021-04-31,Magicicada septendecim,Rock Creek Park,Washington,DC,research
2021-04-31,Magicicada cassinii,Rock Creek Park,Washington,DC,research
2021-04-31,Magicicada cassinii,Rock Creek Park,Washington,DC,research
2021-04-31,Magicicada septendecim,Rock Creek Park,Washington,DC,research
2021-04-31,Magicicada septendecim,Rock Creek Park,Washington,DC,research
2021-04-31,Magicicada septendecim,Rock Creek Park,Washington,DC,research
2021-04-31,Magicicada septendecula,Gettysburg National Military Park,Gettysburg,PA,research
2021-04-31,Magicicada septendecim,Gaithersburg Observatory Park,Gaithersburg,MD,research
2021-04-31,Magicicada septendecim,Albert Johnson Rd,Nashville,IN,research
2021-04-31,Magicicada septendecim,Fall Creek Rd,Indianapolis,IN,research
2021-04-31,Magicicada cassinii,Hidden Pond Nature Center,Springfield,VA,research
2021-04-31,Magicicada septendecula,I- W,Oakwood,IL,research
2021-04-31,Magicicada septendecim,Kittyhawk,Dayton,OH,research
2021-04-31,Magicicada septendecim,Mercer Rd,Princeton,NJ,research
2021-04-31,Magicicada septendecim,Smiley Ave,Forest Park,OH,research
2021-04-31,Magicicada septendecim,Mercer Rd,Princeton,NJ,research
2021-04-31,Magicicada,Mercer Rd,Princeton,NJ,research
2021-04-31,Magicicada septendecim,Mercer Rd,Princeton,NJ,research
2021-04-31,Magicicada cassinii,Emerson Rd,Severna Park,MD,research
2021-04-31,Magicicada septendecim,Pram Pl,Annapolis,MD,research
2021-04-31,Magicicada septendecim,US-W,Corbin,KY,research
2021-04-31,Magicicada cassinii,Rachel Carson Conservation Park,Brookeville,MD,research
2021-04-31,Magicicada septendecim,Bosart Rd,Springfield,OH,research
2021-04-31,Magicicada septendecim,Mahlon Mills Ln,Upper Black Eddy,PA,research
2021-04-31,Magicicada septendecim,Rock Ridge Rd,Upper Black Eddy,PA,research
2021-04-31,Magicicada septendecim,Fort Ward Park,Alexandria,VA,research
2021-04-31,Magicicada,White Oak Rd,Hagerstown,MD,research
2021-04-31,Magicicada septendecim,Greystone St,Somerset,MD,research
2021-04-31,Magicicada septendecim,Richmond Hwy,Fort Belvoir,VA,research
2021-04-31,Magicicada cassinii,Richmond Hwy,Alexandria,VA,research
2021-04-31,Magicicada septendecim,Richmond Hwy,Alexandria,VA,research
2021-04-31,Magicicada septendecula,Richmond Hwy,Alexandria,VA,research
2021-04-31,Magicicada septendecula,Richmond Hwy,Alexandria,VA,research
2021-04-31,Magicicada,Forrest Park,Brazil,IN,research
2021-04-31,Magicicada septendecim,Rock Creek Park,Washington,DC,research
2021-04-31,Magicicada septendecim,Rock Creek Regional Park,Derwood,MD,research
2021-04-31,Magicicada cassinii,Broken Land Park,Columbia,MD,research
2021-04-31,Magicicada cassinii,Gorman Rd / Foundry St (Westbound),Savage,MD,research
2021-04-31,Magicicada cassinii,Gorman Rd / Foundry St (Westbound),Savage,MD,research
2021-04-31,Magicicada septendecim,Snug Harbor Rd,Shady Side,MD,research
2021-04-31,Magicicada septendecim,Patapsco Valley State Park,Ellicott City,MD,research
2021-04-31,Magicicada,Dulaney Valley Rd,Baltimore,MD,research
2021-04-31,Magicicada septendecim,Druid Hill Park,Baltimore,MD,research
2021-04-31,Magicicada septendecim,Rittenhouse Park,Newark,DE,research
2021-04-31,Magicicada septendecim,Rachel Carson Conservation Park,Brookeville,MD,research
2021-04-31,Magicicada cassinii,Rachel Carson Conservation Park,Brookeville,MD,research
2021-04-31,Magicicada septendecim,Greystone St,Somerset,MD,research
2021-04-31,Magicicada septendecim,Whig Hall,Princeton,NJ,research
2021-04-31,Magicicada cassinii,Briggs Chaney Rd & Nees Ln,Fairland,MD,research
2021-04-31,Magicicada septendecim,Briggs Chaney Rd & Nees Ln,Fairland,MD,research
2021-04-31,Magicicada septendecim,Chickory Way,Newark,DE,research
2021-04-31,Magicicada septendecim,Rolling Fork Way,Gaithersburg,MD,research
2021-04-31,Magicicada cassinii,N  East Rd,Oakwood,IL,research
2021-04-31,Magicicada septendecim,S Prairie St,Greenville,IL,research
2021-04-31,Magicicada septendecim,Radnor - Fort Myer Heights,Arlington,VA,research
2021-04-31,Magicicada septendecim,Rachel Carson Conservation Park,Brookeville,MD,research
2021-04-31,Magicicada cassinii,Gettysburg National Military Park,Gettysburg,PA,research
2021-04-31,Magicicada septendecula,Gettysburg National Military Park,Gettysburg,PA,research
2021-04-31,Magicicada septendecim,Gettysburg National Military Park,Gettysburg,PA,research
2021-04-31,Magicicada septendecim,Deep Valley Dr,Westminster,MD,research
2021-04-31,Magicicada septendecim,Hawkins Point,Baltimore,MD,research
2021-04-31,Magicicada,Pinchot Lake,Lewisberry,PA,research
2021-04-31,Magicicada septendecim,Castle Blvd & Windsor Court Apartments,Fairland,MD,research
2021-04-31,Magicicada septendecim,Patapsco Valley State Park,Ellicott City,MD,research
2021-04-31,Magicicada cassinii,Hawkins Point,Baltimore,MD,research
2021-04-31,Magicicada septendecula,E Cork Rd,Marshall,IL,research
2021-04-31,Magicicada septendecim,Huntley Pl,Silver Spring,MD,research
2021-04-31,Magicicada cassinii,Dutchess Dr,Olney,MD,research
2021-04-31,Magicicada septendecim,Dutchess Dr,Olney,MD,research
2021-04-31,Magicicada cassinii,Pyne Hall,Princeton,NJ,research
2021-04-31,Magicicada septendecim,The U.S. National Arboretum,Washington,DC,research
2021-04-31,Magicicada cassinii,Winton Place,Cincinnati,OH,research
2021-04-31,Magicicada septendecim,Foulke Hall,Princeton,NJ,research
2021-04-31,Magicicada,Winton Place,Cincinnati,OH,research
2021-04-31,Magicicada septendecim,Gardiner Lane,Louisville,KY,research
2021-04-31,Magicicada cassinii,Winton Place,Cincinnati,OH,research
2021-04-31,Magicicada septendecim,Gardiner Lane,Louisville,KY,research
2021-04-31,Magicicada septendecim,University Pl at Edwards Pl,Princeton,NJ,research
2021-04-31,Magicicada cassinii,Emerson @ Lakeside,Louisville,KY,research
2021-04-31,Magicicada cassinii,Gardiner Lane,Louisville,KY,research
2021-04-31,Magicicada septendecim,Winton Place,Cincinnati,OH,research
2021-04-31,Magicicada cassinii,Hayfield Dundee,Louisville,KY,research
2021-04-31,Magicicada cassinii,McPherson Ave,St. Louis,MO,research
2021-04-31,Magicicada septendecim,Hayfield Dundee,Louisville,KY,research
2021-04-31,Magicicada septendecim,Winton Place,Cincinnati,OH,research
2021-04-31,Magicicada cassinii,Hayfield Dundee,Louisville,KY,research
2021-04-31,Magicicada septendecim,Hayfield Dundee,Louisville,KY,research
2021-04-31,Magicicada septendecim,Leigh Ave,Princeton,NJ,research
2021-04-31,Magicicada cassinii,Arnold Station,Arnold,MD,research
2021-04-31,Magicicada septendecim,Arnold Park,Arnold,MD,research
2021-04-31,Magicicada septendecim,Arnold Park,Arnold,MD,research
2021-04-31,Magicicada septendecim,Arnold Park,Arnold,MD,research
2021-04-31,Magicicada septendecim,Arnold Park,Arnold,MD,research
2021-04-31,Magicicada cassinii,Arnold Park,Arnold,MD,research
2021-04-31,Magicicada cassinii,Bodkin Park,Pasadena,MD,research
2021-04-31,Magicicada septendecim,Bodkin Park,Pasadena,MD,research
2021-04-31,Magicicada cassinii,Poplar Ridge Park,Pasadena,MD,research
2021-04-31,Magicicada cassinii,Poplar Ridge Park,Pasadena,MD,research
2021-04-31,Magicicada septendecim,Freetown Park,Glen Burnie,MD,research
2021-04-31,Magicicada cassinii,Freetown Park,Glen Burnie,MD,research
2021-04-31,Magicicada cassinii,Freetown Park,Glen Burnie,MD,research
2021-04-31,Magicicada,Northwestern Pike,Gore,VA,research
2021-04-31,Magicicada septendecim,Whipple Dam State Park,Petersburg,PA,research
2021-04-31,Magicicada septendecim,Tweed Dr,Finksburg,MD,research
2021-04-31,Magicicada septendecim,Hidden Ridge Terr,Abingdon,MD,research
2021-04-31,Magicicada septendecim,Heurich Park,Hyattsville,MD,research
2021-04-31,Magicicada septendecim,McPherson Ave,St. Louis,MO,research
2021-04-31,Magicicada septendecim,McPherson Ave,St. Louis,MO,research
2021-04-31,Magicicada septendecim,North Avondale,Cincinnati,OH,research
2021-04-31,Magicicada septendecim,North Avondale,Cincinnati,OH,research
2021-04-31,Magicicada septendecim,Rock Creek Park,Washington,DC,research
2021-04-31,Magicicada septendecim,Rock Creek Park,Washington,DC,research
2021-04-31,Magicicada septendecim,Rock Creek,Washington,DC,research
2021-04-31,Magicicada cassinii,Eidson Woods,Darke County,OH,research
2021-04-31,Magicicada cassinii,"°'.""N °'.""W",Washington,DC,research
2021-04-31,Magicicada septendecim,"°'.""N °'.""W",Washington,DC,research
2021-04-31,Magicicada septendecim,Baldpate Mountain,Titusville,NJ,research
2021-04-31,Magicicada septendecim,Baldpate Mountain,Titusville,NJ,research
2021-04-31,Magicicada septendecim,Irving St & Adams Mill Rd,Washington,DC,research
2021-04-31,Magicicada septendecim,Irving St & Adams Mill Rd,Washington,DC,research
2021-04-31,Magicicada septendecim,Oakhill Dr,Oxford,OH,research
2021-04-31,Magicicada septendecim,Princeton University,Princeton,NJ,research
2021-04-31,Magicicada cassinii,Princeton University,Princeton,NJ,research
2021-04-31,Magicicada cassinii,Stoneview Square,Reston,VA,research
2021-04-31,Magicicada septendecim,Highbanks Metro Park,Lewis Center,OH,research
2021-04-31,Magicicada septendecim,Dunlap Ln,Mechanicsburg,PA,research
2021-04-31,Magicicada cassinii,Harpers Ferry National Historical Park,Knoxville,MD,research
2021-04-31,Magicicada cassinii,Deepdene Rd,Baltimore,MD,research
2021-04-31,Magicicada septendecim,Baldpate Mountain,Titusville,NJ,research
2021-04-31,Magicicada septendecula,Glen Echo Park,Glen Echo,MD,research
2021-04-31,Magicicada septendecim,Park Rd,Perkasie,PA,research
2021-04-31,Magicicada septendecim,Baldpate Mountain,Titusville,NJ,research
2021-04-31,Magicicada cassinii,W Graves Rd,Bloomington,IN,research
2021-04-31,Magicicada septendecim,Stephanie Roper Hwy,Lothian,MD,research
2021-04-31,Magicicada,Patapsco Valley State Park,Ellicott City,MD,research
2021-04-31,Magicicada septendecim,Whiteholm Dr,Upper Marlboro,MD,research
2021-04-31,Magicicada septendecim,Mallard Crossing,Scottsburg,IN,research
2021-04-31,Magicicada septendecim,Northwestern Pike,Gore,VA,research
2021-04-31,Magicicada septendecim,South Lakes Drive Park,Reston,VA,research
2021-04-31,Magicicada septendecim,Burke Lake,Fairfax Station,VA,research
2021-04-31,Magicicada cassinii,McPherson Ave,St. Louis,MO,needs_id
2021-04-31,Magicicada septendecim,Paint Branch Parkway,College Park,MD,research
2021-04-31,Magicicada,Paint Branch Parkway,Riverdale Park,MD,needs_id
2021-04-31,Magicicada cassinii,McPherson Ave,St. Louis,MO,research
2021-04-31,Magicicada cassinii,Earnestine St,McLean,VA,research
2021-04-31,Magicicada,Overbrook Rd,Bethesda,MD,research
2021-04-31,Magicicada septendecim,Fort Harrison State Park,Lawrence,IN,research
2021-04-31,Magicicada cassinii,Hastings Dr,Columbia,MD,research
2021-04-31,Magicicada cassinii,Fort Harrison State Park,Lawrence,IN,research
2021-04-31,Magicicada septendecim,Fort Harrison State Park,Lawrence,IN,research
2021-04-31,Magicicada septendecim,Mountain Shadow Ln,Bloomsburg,PA,research
2021-04-31,Magicicada septendecim,Merrill Creek Rd,Washington,NJ,research
2021-04-31,Magicicada septendecim,White Clay Creek State Park,Newark,DE,research
2021-04-31,Magicicada septendecim,Jug Bay Natural Area,Upper Marlboro,MD,research
2021-04-31,Magicicada cassinii,White Clay Creek State Park,Newark,DE,research
2021-04-31,Magicicada septendecim,Herndon Centennial Golf Course,Herndon,VA,needs_id
2021-04-31,Magicicada septendecim,Highbanks Metro Park,Lewis Center,OH,research
2021-04-31,Magicicada septendecim,Oakland Mills,Columbia,MD,research
2021-04-31,Magicicada septendecim,Oakland Mills,Columbia,MD,needs_id
2021-04-31,Magicicada septendecim,Oakland Mills,Columbia,MD,research
2021-04-31,Magicicada septendecim,Oakland Mills,Columbia,MD,research
2021-04-31,Magicicada septendecim,Grandview Ave,Silver Spring,MD,research
2021-04-31,Magicicada septendecim,Rachel Carson Conservation Park,Brookeville,MD,research
2021-04-31,Magicicada septendecim,Princeton Battlefield Momument,Princeton,NJ,research
2021-04-31,Magicicada cassinii,Rachel Carson Conservation Park,Brookeville,MD,research
2021-04-31,Magicicada septendecim,Worthington Ave,Wyoming,OH,research
2021-04-31,Magicicada septendecim,Jenifer St NW,Washington,DC,needs_id
2021-04-31,Magicicada septendecim,Nebraska Ave NW,Washington,DC,research
2021-04-31,Magicicada septendecim,Patapsco Valley State Park,Ellicott City,MD,research
2021-04-31,Magicicada septendecim,Jenifer St NW,Washington,DC,research
2021-04-31,Magicicada septendecim,Ingomar Pl NW,Washington,DC,research
2021-04-31,Magicicada cassinii,Burnt Hill Rd,Clarksburg,MD,research
2021-04-31,Magicicada septendecim,Pete Pritchett Ln,Bedford,IN,research
